timestamp [dd/mm/yyyy HH:MM],ki [0:vacant 1:occupied],o1_1 [0:vacant 1:occupied],o1_2 [0:vacant 1:occupied],o1_3 [0:vacant 1:occupied],o1_4 [0:vacant 1:occupied],o1_5 [0:vacant 1:occupied],o2 [0:vacant 1:occupied],o3 [0:vacant 1:occupied],o4 [0:vacant 1:occupied]
16/10/2013 17:30,0.15,0.02,0.49,1,1,0.68,0.68,0,0
16/10/2013 17:45,0,0.04,0,0.3,0.22,0.9,0.9,0,0
16/10/2013 18:00,0,0,0,0,0,0.57,0.57,0,0
16/10/2013 18:15,0.14,0,0,0,0.13,0.96,0.96,0,0.15
16/10/2013 18:30,0.01,0,0,0,0.44,0.89,0.89,0,0.02
16/10/2013 18:45,0,0,0,0,0.21,0.84,0.84,0,0
16/10/2013 19:00,0,0,0,0,0.07,0.99,0.99,0,0
16/10/2013 19:15,0,0,0,0,0.06,0.95,0.95,0,0
16/10/2013 19:30,0,0.07,0,0,0.26,0.79,0.79,0,0
16/10/2013 19:45,0,0,0,0,0,0,0,0,0
16/10/2013 20:00,0,0,0,0,0,0,0,0,0
16/10/2013 20:15,0,0,0,0,0,0,0,0,0
16/10/2013 20:30,0,0,0,0,0,0,0,0,0
16/10/2013 20:45,0,0,0,0,0,0,0,0,0
16/10/2013 21:00,0,0,0,0,0,0,0,0,0
16/10/2013 21:15,0,0,0,0,0,0,0,0,0
16/10/2013 21:30,0,0,0,0,0,0,0,0,0
16/10/2013 21:45,0,0,0,0,0,0,0,0,0
16/10/2013 22:00,0,0,0,0,0,0,0,0,0
16/10/2013 22:15,0,0,0,0,0,0,0,0,0
16/10/2013 22:30,0,0,0,0,0,0,0,0,0
16/10/2013 22:45,0,0,0,0,0,0,0,0,0
16/10/2013 23:00,0,0,0,0,0,0,0,0,0
16/10/2013 23:15,0,0,0,0,0,0,0,0,0
16/10/2013 23:30,0,0,0,0,0,0,0,0,0
16/10/2013 23:45,0,0,0,0,0,0,0,0,0
17/10/2013 00:00,0,0,0,0,0,0,0,0,0
17/10/2013 00:15,0,0,0,0,0,0,0,0,0
17/10/2013 00:30,0,0,0,0,0,0,0,0,0
17/10/2013 00:45,0,0,0,0,0,0,0,0,0
17/10/2013 01:00,0,0,0,0,0,0,0,0,0
17/10/2013 01:15,0,0,0,0,0,0,0,0,0
17/10/2013 01:30,0,0,0,0,0,0,0,0,0
17/10/2013 01:45,0,0,0,0,0,0,0,0,0
17/10/2013 02:00,0,0,0,0,0,0,0,0,0
17/10/2013 02:15,0,0,0,0,0,0,0,0,0
17/10/2013 02:30,0,0,0,0,0,0,0,0,0
17/10/2013 02:45,0,0,0,0,0,0,0,0,0
17/10/2013 03:00,0,0,0,0,0,0,0,0,0
17/10/2013 03:15,0,0,0,0,0,0,0,0,0
17/10/2013 03:30,0,0,0,0,0,0,0,0,0
17/10/2013 03:45,0,0,0,0,0,0,0,0,0
17/10/2013 04:00,0,0,0,0,0,0,0,0,0
17/10/2013 04:15,0,0,0,0,0,0,0,0,0
17/10/2013 04:30,0,0,0,0,0,0,0,0,0
17/10/2013 04:45,0,0,0,0,0,0,0,0,0
17/10/2013 05:00,0,0,0,0,0,0,0,0,0
17/10/2013 05:15,0,0,0,0,0,0,0,0,0
17/10/2013 05:30,0,0,0,0,0,0,0,0,0
17/10/2013 05:45,0,0,0,0,0,0,0,0,0
17/10/2013 06:00,0,0,0,0,0,0,0,0,0
17/10/2013 06:15,0,0.07,0.81,0,0,0,0,0,0.08
17/10/2013 06:30,0,0,0.96,0.09,0,0,0,0,0
17/10/2013 06:45,0.12,0,1,0.07,0,0,0,0,0
17/10/2013 07:00,0,0.5,0.92,0,0,0,0,0,0
17/10/2013 07:15,0.48,0.28,1,0,0,0,0,0,0
17/10/2013 07:30,0.1,0.08,1,0.08,0.08,0.08,0.08,0.07,0.08
17/10/2013 07:45,0,0.66,0.89,0,0,0,0,0,0.42
17/10/2013 08:00,0.28,1,1,0,0,0,0,0,0
17/10/2013 08:15,0.08,0.89,1,0,0,0,0,0,0
17/10/2013 08:30,0.16,0.69,0.9,0.07,0,0.06,0.06,0,0
17/10/2013 08:45,0,0.99,0.85,0,0,0.01,0.01,0,0
17/10/2013 09:00,0.08,0.98,0.91,0,0,0.09,0.09,0,0.05
17/10/2013 09:15,0.11,0.9,0.17,0,0.06,0.51,0.51,0,0.36
17/10/2013 09:30,0,0.9,0.98,0,0.16,0.09,0.09,0,0.28
17/10/2013 09:45,0,1,0.32,0,0.06,0.14,0.14,0,0
17/10/2013 10:00,0,0.29,0.04,0,0,0,0,0,0.09
17/10/2013 10:15,0,0.14,0.08,0,0,0,0,0,0
17/10/2013 10:30,1,0.34,0.06,0,0,0,0,0,0.09
17/10/2013 10:45,1,0,0.02,0.03,0.03,0,0,0,0
17/10/2013 11:00,0.12,0.45,1,0.78,0.09,0,0,0,0.12
17/10/2013 11:15,0.11,1,0.89,0.6,0,0,0,0,0
17/10/2013 11:30,0.24,1,0.84,0.55,0,0,0,0,0
17/10/2013 11:45,0.92,1,1,0.81,0.13,0,0,0,0.17
17/10/2013 12:00,0.01,0.98,1,0.79,0,0.16,0.16,0,0.42
17/10/2013 12:15,0.02,0.99,1,0.78,0.07,0,0,0,0.99
17/10/2013 12:30,0.61,0.7,1,0.75,0,0,0,0,0.55
17/10/2013 12:45,0.14,0.28,0.98,0.74,0,0,0,0,0
17/10/2013 13:00,0,0.89,1,0.69,0.16,0,0,0,0.29
17/10/2013 13:15,0,1,1,0,0,0,0,0,0
17/10/2013 13:30,0,1,1,0,0,0,0,0,0
17/10/2013 13:45,0,1,1,0,0,0,0,0,0
17/10/2013 14:00,0,1,1,0,0,0,0,0,0
17/10/2013 14:15,0,1,1,0,0,0,0,0,0
17/10/2013 14:30,0,1,1,0,0,0,0,0,0
17/10/2013 14:45,0,1,1,0,0,0,0,0,0
17/10/2013 15:00,0,1,1,0,0,0,0,0,0
17/10/2013 15:15,0,1,1,0,0,0,0,0,0
17/10/2013 15:30,0,1,1,0,0,0.08,0.08,0,0
17/10/2013 15:45,0,1,1,0,0,0.86,0.86,0,0
17/10/2013 16:00,0.1,0.85,0.8,0,0.06,0.3,0.3,0,0
17/10/2013 16:15,0.12,0.63,0.23,0,0.13,0.26,0.26,0,0.04
17/10/2013 16:30,0,0.22,0.04,0,0,0,0,0,0.04
17/10/2013 16:45,0,0.13,0,0,0,0,0,0,0
17/10/2013 17:00,0,0.11,0,0,0,0,0,0,0
17/10/2013 17:15,0,0.77,0.05,0,0,0,0,0,0
17/10/2013 17:30,0,0.35,0,0,0,0,0,0,0
17/10/2013 17:45,0,0.11,0,0,0,0,0,0,0
17/10/2013 18:00,0.11,0.63,0.07,0.08,0.08,0,0,0,0
17/10/2013 18:15,0,0.12,0,0,0,0,0,0,0
17/10/2013 18:30,0,0,0,0,0,0,0,0,0
17/10/2013 18:45,0,0,0,0,0,0,0,0,0
17/10/2013 19:00,0,0,0,0,0,0,0,0,0
17/10/2013 19:15,0,0,0,0,0,0,0,0,0
17/10/2013 19:30,0,0,0,0,0,0,0,0,0
17/10/2013 19:45,0,0,0,0,0,0,0,0,0
17/10/2013 20:00,0,0,0,0,0,0,0,0,0
17/10/2013 20:15,0,0,0,0,0,0,0,0,0
17/10/2013 20:30,0,0,0,0,0,0,0,0,0
17/10/2013 20:45,0,0,0,0,0,0,0,0,0
17/10/2013 21:00,0,0,0,0,0,0,0,0,0
17/10/2013 21:15,0,0,0,0,0,0,0,0,0
17/10/2013 21:30,0,0,0,0,0,0,0,0,0
17/10/2013 21:45,0,0,0,0,0,0,0,0,0
17/10/2013 22:00,0,0,0,0,0,0,0,0,0
17/10/2013 22:15,0,0,0,0,0,0,0,0,0
17/10/2013 22:30,0,0,0,0,0,0,0,0,0
17/10/2013 22:45,0,0,0,0,0,0,0,0,0
17/10/2013 23:00,0,0,0,0,0,0,0,0,0
17/10/2013 23:15,0,0,0,0,0,0,0,0,0
17/10/2013 23:30,0,0,0,0,0,0,0,0,0
17/10/2013 23:45,0,0,0,0,0,0,0,0,0
18/10/2013 00:00,0,0,0,0,0,0,0,0,0
18/10/2013 00:15,0,0,0,0,0,0,0,0,0
18/10/2013 00:30,0,0,0,0,0,0,0,0,0
18/10/2013 00:45,0,0,0,0,0,0,0,0,0
18/10/2013 01:00,0,0,0,0,0,0,0,0,0
18/10/2013 01:15,0,0,0,0,0,0,0,0,0
18/10/2013 01:30,0,0,0,0,0,0,0,0,0
18/10/2013 01:45,0,0,0,0,0,0,0,0,0
18/10/2013 02:00,0,0,0,0,0,0,0,0,0
18/10/2013 02:15,0,0,0,0,0,0,0,0,0
18/10/2013 02:30,0,0,0,0,0,0,0,0,0
18/10/2013 02:45,0,0,0,0,0,0,0,0,0
18/10/2013 03:00,0,0,0,0,0,0,0,0,0
18/10/2013 03:15,0,0,0,0,0,0,0,0,0
18/10/2013 03:30,0,0,0,0,0,0,0,0,0
18/10/2013 03:45,0,0,0,0,0,0,0,0,0
18/10/2013 04:00,0,0,0,0,0,0,0,0,0
18/10/2013 04:15,0,0,0,0,0,0,0,0,0
18/10/2013 04:30,0,0,0,0,0,0,0,0,0
18/10/2013 04:45,0,0,0,0,0,0,0,0,0
18/10/2013 05:00,0,0,0,0,0,0,0,0,0
18/10/2013 05:15,0,0,0,0,0,0,0,0,0
18/10/2013 05:30,0,0,0,0,0,0,0,0,0
18/10/2013 05:45,0,0,0,0,0,0,0,0,0
18/10/2013 06:00,0,0,0,0,0,0,0,0,0
18/10/2013 06:15,0.13,0.07,0.78,0.09,0,0,0,0,0.41
18/10/2013 06:30,0,0,0.85,0,0,0,0,0,0.07
18/10/2013 06:45,0,0,0.8,0,0,0,0,0,0.18
18/10/2013 07:00,0.14,0.08,1,0.08,0.05,0.42,0.42,0,0.25
18/10/2013 07:15,0.18,0,0.84,0,0.12,0.19,0.19,0,0
18/10/2013 07:30,0.26,0.32,0.89,0,0,0,0,0,0
18/10/2013 07:45,0,0.27,0.86,0,0.08,0.07,0.07,0,0
18/10/2013 08:00,0.49,0.61,0.99,0.07,0.07,0.08,0.08,0,0.07
18/10/2013 08:15,0.05,0.71,0.91,0,0,0,0,0,0
18/10/2013 08:30,0.45,0.51,0.86,0,0,0,0,0,0.06
18/10/2013 08:45,0.31,0.61,0.88,0,0,0.07,0.07,0,0.12
18/10/2013 09:00,0,0.29,0.98,0,0,0.07,0.07,0,0.14
18/10/2013 09:15,0,0.41,1,0,0,0,0,0,0
18/10/2013 09:30,0.08,0.68,0.94,0,0.05,0.07,0.07,0,0.16
18/10/2013 09:45,0,0.59,0.94,0,0,0,0,0,0.22
18/10/2013 10:00,0.07,1,0.69,0,0,0,0,0,0.16
18/10/2013 10:15,0.84,1,0.72,0,0,0,0,0,0.37
18/10/2013 10:30,0.19,0.95,0.24,0.02,0,0,0,0,0.31
18/10/2013 10:45,0,1,0.07,0.28,0.22,0.08,0.08,0,0.14
18/10/2013 11:00,0,0.74,0,1,0.05,0,0,0,0.37
18/10/2013 11:15,0.1,1,0.08,0.94,0.02,0,0,0,0.06
18/10/2013 11:30,0.37,0.93,0.68,0.14,0.13,0,0,0,0.54
18/10/2013 11:45,0.45,1,0.85,0.28,0.28,0,0,0,0.34
18/10/2013 12:00,0,1,0.71,0.99,1,0,0,0,0.73
18/10/2013 12:15,0.15,1,0.04,0.95,1,0,0,0,0.52
18/10/2013 12:30,0.72,1,0.02,0.79,0.86,0,0,0,0.98
18/10/2013 12:45,0.39,0.76,0,0.85,0.79,0,0,0,0.44
18/10/2013 13:00,0,1,0,1,1,0,0,0,0.84
18/10/2013 13:15,0,0.98,0,0.95,1,0,0,0,0.25
18/10/2013 13:30,0,1,0,1,1,0,0,0,0.55
18/10/2013 13:45,0.09,1,0,1,1,0,0,0,0.51
18/10/2013 14:00,0.08,0.99,0,0.94,1,0,0,0,0.44
18/10/2013 14:15,0.16,0.94,0,0.95,1,0,0,0,0.49
18/10/2013 14:30,0.2,0.78,0.08,0.56,0.64,0,0,0,0.11
18/10/2013 14:45,0.08,0.23,0,0.33,0.36,0,0,0,0
18/10/2013 15:00,0,0,0,0.85,0.98,0,0,0,0
18/10/2013 15:15,0.23,0,0,0.52,0.86,0.09,0.09,0,0
18/10/2013 15:30,0,0,0,0.43,0.47,0.37,0.37,0,0.03
18/10/2013 15:45,0,0.06,0,0,0,0,0,0,0.04
18/10/2013 16:00,0.1,0.15,0.06,0,0,0,0,0,0.05
18/10/2013 16:15,0,0,0,0,0,0,0,0,0
18/10/2013 16:30,0,0,0,0,0,0,0,0,0
18/10/2013 16:45,0,0,0,0,0,0,0,0,0
18/10/2013 17:00,0,0,0,0,0,0,0,0,0
18/10/2013 17:15,0,0,0,0,0,0,0,0,0
18/10/2013 17:30,0,0,0,0,0,0,0,0,0
18/10/2013 17:45,0,0,0,0,0,0,0,0,0
18/10/2013 18:00,0,0,0,0,0,0,0,0,0
18/10/2013 18:15,0,0,0,0,0,0,0,0,0
18/10/2013 18:30,0,0,0,0,0,0,0,0,0
18/10/2013 18:45,0,0,0,0,0,0,0,0,0
18/10/2013 19:00,0,0,0,0,0,0,0,0,0
18/10/2013 19:15,0,0,0,0,0,0,0,0,0
18/10/2013 19:30,0,0,0,0,0,0,0,0,0
18/10/2013 19:45,0,0,0,0,0,0,0,0,0
18/10/2013 20:00,0,0,0,0,0,0,0,0,0
18/10/2013 20:15,0,0,0,0,0,0,0,0,0
18/10/2013 20:30,0,0,0,0,0,0,0,0,0
18/10/2013 20:45,0,0,0,0,0,0,0,0,0
18/10/2013 21:00,0,0,0,0,0,0,0,0,0
18/10/2013 21:15,0,0,0,0,0,0,0,0,0
18/10/2013 21:30,0,0,0,0,0,0,0,0,0
18/10/2013 21:45,0,0,0,0,0,0,0,0,0
18/10/2013 22:00,0,0,0,0,0,0,0,0,0
18/10/2013 22:15,0,0,0,0,0,0,0,0,0
18/10/2013 22:30,0,0,0,0,0,0,0,0,0
18/10/2013 22:45,0,0,0,0,0,0,0,0,0
18/10/2013 23:00,0,0,0,0,0,0,0,0,0
18/10/2013 23:15,0,0,0,0,0,0,0,0,0
18/10/2013 23:30,0,0,0,0,0,0,0,0,0
18/10/2013 23:45,0,0,0,0,0,0,0,0,0
19/10/2013 00:00,0,0,0,0,0,0,0,0,0
19/10/2013 00:15,0,0,0,0,0,0,0,0,0
19/10/2013 00:30,0,0,0,0,0,0,0,0,0
19/10/2013 00:45,0,0,0,0,0,0,0,0,0
19/10/2013 01:00,0,0,0,0,0,0,0,0,0
19/10/2013 01:15,0,0,0,0,0,0,0,0,0
19/10/2013 01:30,0,0,0,0,0,0,0,0,0
19/10/2013 01:45,0,0,0,0,0,0,0,0,0
19/10/2013 02:00,0,0,0,0,0,0,0,0,0
19/10/2013 02:15,0,0,0,0,0,0,0,0,0
19/10/2013 02:30,0,0,0,0,0,0,0,0,0
19/10/2013 02:45,0,0,0,0,0,0,0,0,0
19/10/2013 03:00,0,0,0,0,0,0,0,0,0
19/10/2013 03:15,0,0,0,0,0,0,0,0,0
19/10/2013 03:30,0,0,0,0,0,0,0,0,0
19/10/2013 03:45,0,0,0,0,0,0,0,0,0
19/10/2013 04:00,0,0,0,0,0,0,0,0,0
19/10/2013 04:15,0,0,0,0,0,0,0,0,0
19/10/2013 04:30,0,0,0,0,0,0,0,0,0
19/10/2013 04:45,0,0,0,0,0,0,0,0,0
19/10/2013 05:00,0,0,0,0,0,0,0,0,0
19/10/2013 05:15,0,0,0,0,0,0,0,0,0
19/10/2013 05:30,0,0,0,0,0,0,0,0,0
19/10/2013 05:45,0,0,0,0,0,0,0,0,0
19/10/2013 06:00,0,0,0,0,0,0,0,0,0
19/10/2013 06:15,0,0,0,0,0,0,0,0,0
19/10/2013 06:30,0,0,0,0,0,0,0,0,0
19/10/2013 06:45,0,0,0,0,0,0,0,0,0
19/10/2013 07:00,0,0,0,0,0,0,0,0,0
19/10/2013 07:15,0,0,0,0,0,0,0,0,0
19/10/2013 07:30,0,0,0,0,0,0,0,0,0
19/10/2013 07:45,0,0,0,0,0,0,0,0,0
19/10/2013 08:00,0,0,0,0,0,0,0,0,0
19/10/2013 08:15,0,0,0,0,0,0,0,0,0
19/10/2013 08:30,0,0,0,0,0,0,0,0,0
19/10/2013 08:45,0,0,0,0,0,0,0,0,0
19/10/2013 09:00,0,0,0,0,0,0,0,0,0
19/10/2013 09:15,0,0,0,0,0,0,0,0,0
19/10/2013 09:30,0,0,0,0,0,0,0,0,0
19/10/2013 09:45,0,0,0,0,0,0,0,0,0
19/10/2013 10:00,0,0,0,0,0,0,0,0,0
19/10/2013 10:15,0,0,0,0,0,0,0,0,0
19/10/2013 10:30,0,0,0,0,0,0,0,0,0
19/10/2013 10:45,0,0,0,0,0,0,0,0,0
19/10/2013 11:00,0,0,0,0,0,0,0,0,0
19/10/2013 11:15,0,0,0,0,0,0,0,0,0
19/10/2013 11:30,0,0,0,0,0,0,0,0,0
19/10/2013 11:45,0,0,0,0,0,0,0,0,0
19/10/2013 12:00,0,0,0,0,0,0,0,0,0
19/10/2013 12:15,0,0,0,0,0,0,0,0,0
19/10/2013 12:30,0,0,0,0,0,0,0,0,0
19/10/2013 12:45,0,0,0,0,0,0,0,0,0
19/10/2013 13:00,0,0,0,0,0,0,0,0,0
19/10/2013 13:15,0,0,0,0,0,0,0,0,0
19/10/2013 13:30,0,0,0,0,0,0,0,0,0
19/10/2013 13:45,0,0,0,0,0,0,0,0,0
19/10/2013 14:00,0,0,0,0,0,0,0,0,0
19/10/2013 14:15,0,0,0,0,0,0,0,0,0
19/10/2013 14:30,0,0,0,0,0,0,0,0,0
19/10/2013 14:45,0,0,0,0,0,0,0,0,0
19/10/2013 15:00,0,0,0,0,0,0,0,0,0
19/10/2013 15:15,0,0,0,0,0,0,0,0,0
19/10/2013 15:30,0,0,0,0,0,0,0,0,0
19/10/2013 15:45,0,0,0,0,0,0,0,0,0
19/10/2013 16:00,0,0,0,0,0,0,0,0,0
19/10/2013 16:15,0.12,0,0,0,0,0.08,0.08,0,0
19/10/2013 16:30,0,0,0,0,0,0,0,0,0
19/10/2013 16:45,0,0,0,0,0,0,0,0,0
19/10/2013 17:00,0,0,0,0,0,0,0,0,0
19/10/2013 17:15,0,0,0,0,0,0,0,0,0
19/10/2013 17:30,0,0,0,0,0,0,0,0,0
19/10/2013 17:45,0,0,0,0,0,0,0,0,0
19/10/2013 18:00,0,0,0,0,0,0,0,0,0
19/10/2013 18:15,0,0,0,0,0,0,0,0,0
19/10/2013 18:30,0,0,0,0,0,0,0,0,0
19/10/2013 18:45,0,0,0,0,0,0,0,0,0
19/10/2013 19:00,0,0,0,0,0,0,0,0,0
19/10/2013 19:15,0,0,0,0,0,0,0,0,0
19/10/2013 19:30,0,0,0,0,0,0,0,0,0
19/10/2013 19:45,0,0,0,0,0,0,0,0,0
19/10/2013 20:00,0,0,0,0,0,0,0,0,0
19/10/2013 20:15,0,0,0,0,0,0,0,0,0
19/10/2013 20:30,0,0,0,0,0,0,0,0,0
19/10/2013 20:45,0,0,0,0,0,0,0,0,0
19/10/2013 21:00,0,0,0,0,0,0,0,0,0
19/10/2013 21:15,0,0,0,0,0,0,0,0,0
19/10/2013 21:30,0,0,0,0,0,0,0,0,0
19/10/2013 21:45,0,0,0,0,0,0,0,0,0
19/10/2013 22:00,0,0,0,0,0,0,0,0,0
19/10/2013 22:15,0,0,0,0,0,0,0,0,0
19/10/2013 22:30,0,0,0,0,0,0,0,0,0
19/10/2013 22:45,0,0,0,0,0,0,0,0,0
19/10/2013 23:00,0,0,0,0,0,0,0,0,0
19/10/2013 23:15,0,0,0,0,0,0,0,0,0
19/10/2013 23:30,0,0,0,0,0,0,0,0,0
19/10/2013 23:45,0,0,0,0,0,0,0,0,0
20/10/2013 00:00,0,0,0,0,0,0,0,0,0
20/10/2013 00:15,0,0,0,0,0,0,0,0,0
20/10/2013 00:30,0,0,0,0,0,0,0,0,0
20/10/2013 00:45,0,0,0,0,0,0,0,0,0
20/10/2013 01:00,0,0,0,0,0,0,0,0,0
20/10/2013 01:15,0,0,0,0,0,0,0,0,0
20/10/2013 01:30,0,0,0,0,0,0,0,0,0
20/10/2013 01:45,0,0,0,0,0,0,0,0,0
20/10/2013 02:00,0,0,0,0,0,0,0,0,0
20/10/2013 02:15,0,0,0,0,0,0,0,0,0
20/10/2013 02:30,0,0,0,0,0,0,0,0,0
20/10/2013 02:45,0,0,0,0,0,0,0,0,0
20/10/2013 03:00,0,0,0,0,0,0,0,0,0
20/10/2013 03:15,0,0,0,0,0,0,0,0,0
20/10/2013 03:30,0,0,0,0,0,0,0,0,0
20/10/2013 03:45,0,0,0,0,0,0,0,0,0
20/10/2013 04:00,0,0,0,0,0,0,0,0,0
20/10/2013 04:15,0,0,0,0,0,0,0,0,0
20/10/2013 04:30,0,0,0,0,0,0,0,0,0
20/10/2013 04:45,0,0,0,0,0,0,0,0,0
20/10/2013 05:00,0,0,0,0,0,0,0,0,0
20/10/2013 05:15,0,0,0,0,0,0,0,0,0
20/10/2013 05:30,0,0,0,0,0,0,0,0,0
20/10/2013 05:45,0,0,0,0,0,0,0,0,0
20/10/2013 06:00,0,0,0,0,0,0,0,0,0
20/10/2013 06:15,0,0,0,0,0,0,0,0,0
20/10/2013 06:30,0,0,0,0,0,0,0,0,0
20/10/2013 06:45,0,0,0,0,0,0,0,0,0
20/10/2013 07:00,0,0,0,0,0,0,0,0,0
20/10/2013 07:15,0,0,0,0,0,0,0,0,0
20/10/2013 07:30,0,0,0,0,0,0,0,0,0
20/10/2013 07:45,0,0,0,0,0,0,0,0,0
20/10/2013 08:00,0,0,0,0,0,0,0,0,0
20/10/2013 08:15,0,0,0,0,0,0,0,0,0
20/10/2013 08:30,0,0,0,0,0,0,0,0,0
20/10/2013 08:45,0.11,0.09,0.11,0,0,0,0,0,0
20/10/2013 09:00,0.09,0,0,0,0,0,0,0,0
20/10/2013 09:15,0,0,0,0,0,0,0,0,0
20/10/2013 09:30,0.06,0,0,0,0,0,0,0.55,0
20/10/2013 09:45,0.15,0,0,0,0,0,0,0.94,0
20/10/2013 10:00,0.24,0,0,0,0,0,0,0.87,0
20/10/2013 10:15,0,0,0,0,0,0,0,1,0
20/10/2013 10:30,0,0,0,0,0,0,0,1,0
20/10/2013 10:45,0.07,0,0,0,0,0,0,0.98,0
20/10/2013 11:00,0,0,0,0,0,0,0,0.82,0
20/10/2013 11:15,0.06,0.08,0,0,0,0,0,0.94,0
20/10/2013 11:30,0.25,0.79,0.18,0,0,0,0,0.41,0
20/10/2013 11:45,0.1,0.84,0.2,0,0,0,0,0.12,0
20/10/2013 12:00,0.13,0.37,0.07,0.08,0.08,0,0,0.74,0.09
20/10/2013 12:15,0,0.32,0,0,0,0,0,1,0
20/10/2013 12:30,0,0.37,0,0,0,0,0,1,0
20/10/2013 12:45,0.16,0.72,0,0,0,0,0,1,0
20/10/2013 13:00,0.05,0.58,0,0,0,0,0,0.95,0
20/10/2013 13:15,0.14,0.42,0,0,0,0,0,0.82,0
20/10/2013 13:30,0.15,0.55,0,0,0,0,0,0.84,0
20/10/2013 13:45,0.09,0.42,0,0,0,0,0,0.93,0
20/10/2013 14:00,0.09,0.39,0.03,0,0,0,0,1,0
20/10/2013 14:15,0,0.44,0.11,0,0,0,0,1,0
20/10/2013 14:30,0,0.42,0.02,0,0,0,0,0.67,0
20/10/2013 14:45,0,0.08,0,0,0,0,0,1,0
20/10/2013 15:00,0.22,0.33,0.13,0,0.06,0.08,0.08,0.36,0
20/10/2013 15:15,0.05,0.28,0.06,0,0,0,0,0.81,0
20/10/2013 15:30,0.12,0.43,0,0,0,0,0,0.9,0
20/10/2013 15:45,0.09,0.47,0.06,0,0,0,0,0.97,0
20/10/2013 16:00,0.12,0.37,0.07,0,0,0,0,0.89,0
20/10/2013 16:15,0.08,0,0,0,0,0,0,0.38,0
20/10/2013 16:30,0,0,0,0,0,0,0,0,0
20/10/2013 16:45,0,0,0,0,0,0,0,0,0
20/10/2013 17:00,0,0,0,0,0,0,0,0,0
20/10/2013 17:15,0,0,0,0,0,0,0,0,0
20/10/2013 17:30,0,0,0,0,0,0,0,0,0
20/10/2013 17:45,0,0,0,0,0,0,0,0,0
20/10/2013 18:00,0,0,0,0,0,0,0,0,0
20/10/2013 18:15,0,0,0,0,0,0,0,0,0
20/10/2013 18:30,0,0,0,0,0,0,0,0,0
20/10/2013 18:45,0,0,0,0,0,0,0,0,0
20/10/2013 19:00,0,0,0,0,0,0,0,0,0
20/10/2013 19:15,0,0,0,0,0,0,0,0,0
20/10/2013 19:30,0,0,0,0,0,0,0,0,0
20/10/2013 19:45,0,0,0,0,0,0,0,0,0
20/10/2013 20:00,0,0,0,0,0,0,0,0,0
20/10/2013 20:15,0,0,0,0,0,0,0,0,0
20/10/2013 20:30,0,0,0,0,0,0,0,0,0
20/10/2013 20:45,0,0,0,0,0,0,0,0,0
20/10/2013 21:00,0,0,0,0,0,0,0,0,0
20/10/2013 21:15,0,0,0,0,0,0,0,0,0
20/10/2013 21:30,0,0,0,0,0,0,0,0,0
20/10/2013 21:45,0,0,0,0,0,0,0,0,0
20/10/2013 22:00,0,0,0,0,0,0,0,0,0
20/10/2013 22:15,0,0,0,0,0,0,0,0,0
20/10/2013 22:30,0,0,0,0,0,0,0,0,0
20/10/2013 22:45,0,0,0,0,0,0,0,0,0
20/10/2013 23:00,0,0,0,0,0,0,0,0,0
20/10/2013 23:15,0,0,0,0,0,0,0,0,0
20/10/2013 23:30,0,0,0,0,0,0,0,0,0
20/10/2013 23:45,0,0,0,0,0,0,0,0,0
21/10/2013 00:00,0,0,0,0,0,0,0,0,0
21/10/2013 00:15,0,0,0,0,0,0,0,0,0
21/10/2013 00:30,0,0,0,0,0,0,0,0,0
21/10/2013 00:45,0,0,0,0,0,0,0,0,0
21/10/2013 01:00,0,0,0,0,0,0,0,0,0
21/10/2013 01:15,0,0,0,0,0,0,0,0,0
21/10/2013 01:30,0,0,0,0,0,0,0,0,0
21/10/2013 01:45,0,0,0,0,0,0,0,0,0
21/10/2013 02:00,0,0,0,0,0,0,0,0,0
21/10/2013 02:15,0,0,0,0,0,0,0,0,0
21/10/2013 02:30,0,0,0,0,0,0,0,0,0
21/10/2013 02:45,0,0,0,0,0,0,0,0,0
21/10/2013 03:00,0,0,0,0,0,0,0,0,0
21/10/2013 03:15,0,0,0,0,0,0,0,0,0
21/10/2013 03:30,0,0,0,0,0,0,0,0,0
21/10/2013 03:45,0,0,0,0,0,0,0,0,0
21/10/2013 04:00,0,0,0,0,0,0,0,0,0
21/10/2013 04:15,0,0,0,0,0,0,0,0,0
21/10/2013 04:30,0,0,0,0,0,0,0,0,0
21/10/2013 04:45,0,0,0,0,0,0,0,0,0
21/10/2013 05:00,0,0,0,0,0,0,0,0,0
21/10/2013 05:15,0,0,0,0,0,0,0,0,0
21/10/2013 05:30,0,0,0,0,0,0,0,0,0
21/10/2013 05:45,0,0,0,0,0,0,0,0,0
21/10/2013 06:00,0,0,0,0,0,0,0,0,0
21/10/2013 06:15,0,0.07,0.9,0.02,0,0.07,0.07,0,0.09
21/10/2013 06:30,0,0,0.67,0.07,0,0,0,0,0.09
21/10/2013 06:45,0.08,0,0.78,0,0,0,0,0,0
21/10/2013 07:00,0,0,0.79,0,0,0,0,0,0
21/10/2013 07:15,0.43,0.28,0.89,0,0,0,0,0,0.18
21/10/2013 07:30,0.08,0.57,1,0.24,0.14,0,0,0.29,0.56
21/10/2013 07:45,0.12,0.33,0.97,0.8,0.1,0.07,0.07,0.82,1
21/10/2013 08:00,0.22,0.64,0.9,0.8,0.07,0,0,0.93,0.94
21/10/2013 08:15,0.21,0.79,1,0.95,0.93,0.91,0.91,1,0.93
